year,local,CTPRVN_CD,CTP_ENG_NM,CTP_KOR_NM,var1,var2,var3,var4,var5,var6,var7,var8,var9,var10,var11,var12,var13,var14,var15,var16,var17,var18,var19,var20,var21,var22,var23,var24,var25,var26,var27,var28,var29,var30,var31,var32,var33,var34,var35,var36,var37,var38,var39,var40,var41,var42,var43,var44,var45,var46,var47
2011,대전,30,Daejeon,대전광역시,,,,,,,,,,,-9.87,"2,933,868","2,644,193","2,896,170","37,698","2,952,584","2,355,770","297,673","299,141",83.5,42.66,40.82,"885,201","847,033","2,075,201",659,"990,669","31,679,831","34,446,444",13.4,"510,871","3,816,522",36.9,"1,333,577","75,094",57.2,74.9,9,"1,515,603",한나라당,5th,염홍철,자유선진당,46.67,박성효,한나라당,28.5
2011,울산,31,Ulsan,울산광역시,,,,,,,,,,,-7.59,"2,129,485","1,967,948","2,093,455","36,030","2,316,294","1,765,610","341,686","208,999",78.8,42.67,36.15,"671,596","568,864","1,573,824",783,"881,343","68,676,959","71,517,190",15.4,"455,553","2,957,711",26,"726,308","43,739",69.1,81,7.1,"1,135,494",한나라당,5th,박맹우,한나라당,61.26,김창현,민주노동당,29.25
2011,세종,36,Sejong-si,세종특별자치시,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,,-,-,-,-,-,-,-,-,-,-,한나라당,5th,,,,,,
2011,경기,41,Gyeonggi-do,경기도,,,,,,,,,,,-13.16,"13,151,405","11,421,279","13,042,964","108,441","14,802,161","12,196,307","1,540,345","1,065,509",86.7,48.69,38,"5,387,532","4,205,471","11,066,031",534,"6,299,000","292,825,058","313,748,238",15.6,"4,655,735","29,934,933",25.9,"7,262,848","486,222",72.5,81.8,9,"11,937,415",한나라당,5th,김문수,한나라당,52.2,유시민,국민참여당,47.79
2011,강원,42,Gangwon-do,강원도,,,,,,,,,,,-3.1,"3,544,347","3,434,429","3,475,421","68,926","3,584,671","3,177,747","204,179","202,746",88.1,24.44,63.71,"713,056","1,858,940","2,918,000",419,"641,000","33,087,301","36,296,644",7.2,"628,400","8,701,344",21.1,"1,697,186","138,196",27.5,73.3,15.2,"1,536,448",한나라당,5th,이광재,민주당,54.36,이계진,한나라당,45.63
2011,충북,43,Chungcheongbuk-do,충청북도,,,,,,,,,,,-6.46,"2,927,080","2,737,974","2,935,948","-8,868","3,080,399","2,682,121","181,415","216,863",88.9,26.65,62.26,"691,606","1,615,706","2,595,229",406,"629,100","43,343,230","46,066,868",8.3,"586,979","7,083,590",24.7,"1,621,679","128,718",32.7,71.5,13.4,"1,562,903",한나라당,5th,이시종,민주당,51.22,정우택,한나라당,45.91
2011,충남,44,Chungcheongnam-do,충청남도,,,,,,,,,,,-3.99,"4,118,549","3,954,422","4,150,622","-32,073","4,552,858","3,812,001","316,617","424,240",88.3,19.56,68.77,"700,760","2,464,027","3,582,800",470,"975,000","92,244,734","98,515,870",9,"912,876","10,189,880",22.5,"2,094,664","196,188",35.4,71.1,15,"2,101,284",한나라당,5th,안희정,민주당,42.25,박상돈,자유선진당,39.94
2011,전북,45,Jeollabuk-do,전라북도,,,,,,,,,,,-5.23,"4,189,500","3,970,238","4,038,461","151,039","4,383,626","3,706,370","307,111","370,144",90.3,22.47,67.86,"775,194","2,341,116","3,449,806",351,"656,004","40,037,810","43,285,951",6.7,"672,130","10,011,060",24.6,"2,304,794","158,235",24.5,67.8,15.6,"1,874,031",한나라당,5th,김완주,민주당,68.67,정운천,한나라당,18.2
2011,전남,46,Jellanam-do,전라남도,,,,,,,,,,,-9.13,"5,545,692","5,039,430","5,494,439","51,253","5,807,730","5,142,150","251,001","414,580",91.8,18.05,73.71,"814,159","3,325,193","4,511,337",319,"612,000","63,233,950","66,697,766",5.6,"747,535","13,319,827",20.1,"2,497,090","185,704",20.7,65.2,18.6,"1,914,339",한나라당,5th,박준영,민주당,68.3,김대식,한나라당,13.39
2011,경북,47,Gyeongsangbuk-do,경상북도,,,,,,,,,,,-4.56,"5,639,678","5,382,503","5,512,195","127,483","5,761,718","5,035,825","268,272","457,621",85.8,22.4,63.36,"1,044,431","2,954,045","4,662,530",365,"981,000","91,009,535","94,466,406",9.8,"1,411,066","14,407,298",22,"2,937,003","231,059",28.1,73.6,15.7,"2,699,195",한나라당,5th,김관용,한나라당,75.36,홍의락,민주당,11.82
2011,경남,48,Gyeongsangnam-do,경상남도,,,,,,,,,,,-7.86,"5,929,972","5,463,907","5,842,121","87,851","6,328,920","5,470,907","461,196","396,817",91,32.1,58.86,"1,584,281","2,905,132","4,936,068",523,"1,720,400","94,329,687","101,258,402",9.2,"1,311,317","14,271,735",23.3,"3,106,941","214,364",42.6,74.2,12.1,"3,308,765",한나라당,5th,김두관,무소속,53.5,이달곤,한나라당,46.49
2011,제주,50,Jeju-do,제주특별자치도,,,,,,,,,,,-7.14,"2,857,039","2,653,095","2,856,242",796,"2,840,510","2,337,953","146,266","356,292",76.9,28.6,48.33,"660,969","1,117,187","2,311,394",876,"500,144","12,207,092","13,231,976",11.1,"275,255","2,474,522",13.9,"307,044","37,003",25.1,63.9,12.6,"576,156",한나라당,5th,우근민,무소속,41.4,현명관,무소속,40.55
2012,서울,11,Seoul,서울특별시,,,,,,,,,,,-3.63,"18,074,832","17,418,107","17,859,060","215,772","21,368,504","15,027,255","768,482","5,572,768",77.1,59.14,18.01,"8,990,332","2,737,459","15,201,700","1,233","12,639,724","334,324,998","348,568,408",19.5,"4,713,300","24,206,530",33.8,"7,661,955","513,512",90.2,91.5,10.8,"10,195,318",한나라당,5th,오세훈,한나라당,47.43,한명숙,민주당,46.83
2012,부산,26,Busan,부산광역시,,,,,,,,,,,-2.86,"7,503,505","7,288,832","7,495,548","7,957","8,482,372","6,081,985","641,393","1,758,995",76.4,42.28,34.08,"2,421,009","1,951,759","5,726,319",763,"2,710,581","71,155,823","75,742,868",11.4,"1,103,800","9,710,677",36.9,"3,409,188","170,544",57.4,75.7,12.5,"3,538,484",한나라당,5th,허남식,한나라당,55.42,김정길,민주당,44.57
2012,대구,27,Daegu,대구광역시,,,,,,,,,,,-2.3,"4,997,121","4,882,184","4,985,805","11,316","5,643,800","3,993,931","471,758","1,178,111",75.4,39.59,35.78,"1,541,252","1,392,859","3,892,600",662,"1,659,736","44,843,273","47,367,831",10.3,"666,123","6,474,386",38.6,"2,289,730","208,065",52.8,75.4,10.9,"2,505,644",한나라당,5th,김범일,한나라당,72.92,이승천,민주당,16.86
2012,인천,28,Incheon,인천광역시,,,,,,,,,,,-5.15,"6,709,580","6,363,861","6,722,059","-12,479","6,842,325","4,614,373","1,004,565","1,223,387",77.5,47.44,30.06,"2,107,514","1,335,573","4,442,755",938,"2,626,548","66,408,453","73,129,842",12.4,"951,949","7,707,863",34.3,"2,479,231","165,611",71,80.6,9.4,"2,843,981",한나라당,5th,송영길,민주당,52.69,안상수,한나라당,44.38
2012,광주,29,Gwangju,광주광역시,,,,,,,,,,,-6.71,"3,228,369","3,011,673","3,224,922","3,448","3,408,806","2,710,024","380,008","318,774",83.3,32.91,50.35,"852,960","1,305,105","2,592,084",664,"971,911","29,773,635","31,650,181",9.5,"412,041","4,339,006",40.1,"1,659,026","80,520",46.6,69.9,9.9,"1,469,216",한나라당,5th,강운태,민주당,56.73,정찬용,국민참여당,14.48
2012,대전,30,Daejeon,대전광역시,,,,,,,,,,,-9.26,"3,083,913","2,798,307","3,063,511","20,402","3,036,497","2,380,298","360,863","295,336",81.4,39.82,41.56,"891,872","930,827","2,239,538",705,"1,068,550","32,877,411","34,977,219",10.6,"428,600","4,044,750",38.5,"1,477,736","81,416",58.3,76.2,9.4,"1,524,583",한나라당,5th,염홍철,자유선진당,46.67,박성효,한나라당,28.5
2012,울산,31,Ulsan,울산광역시,,,,,,,,,,,-8.75,"2,377,512","2,169,524","2,377,218",294,"2,572,457","1,935,253","383,915","253,289",85,45.91,39.11,"823,138","701,305","1,792,941",898,"1,020,000","70,001,581","71,957,705",14.9,"499,897","3,357,804",26.9,"844,954","57,037",71.2,80.9,7.5,"1,147,256",한나라당,5th,박맹우,한나라당,61.26,김창현,민주노동당,29.25
2012,세종,36,Sejong-si,세종특별자치시,,,,,,,,,,,1.23,"308,504","312,313","305,491","3,013","206,991","176,554","22,497","7,940",-,-,-,-,-,-,-,-,,,9.9,"21,815","219,789",20.9,"41,513","4,400",-,-,15.2,"113,117",한나라당,5th,,,,,,
2012,경기,41,Gyeonggi-do,경기도,,,,,,,,,,,-10.4,"14,718,654","13,187,892","14,473,812","244,842","16,205,169","13,059,999","2,053,272","1,091,899",89.2,50.08,39.12,"6,056,766","4,731,634","12,093,911",598,"7,133,300","311,414,578","327,820,620",14.5,"4,753,952","32,877,030",27.8,"8,570,299","574,552",72.6,81.7,9.4,"12,093,299",한나라당,5th,김문수,한나라당,52.2,유시민,국민참여당,47.79
2012,강원,42,Gangwon-do,강원도,,,,,,,,,,,-2.38,"3,705,392","3,617,085","3,653,085","52,307","3,652,606","3,265,161","169,112","218,333",87.5,25.21,62.25,"765,524","1,890,525","3,037,000",445,"683,000","34,556,834","37,021,010",7.4,"695,098","9,343,974",21,"1,821,176","144,249",26.9,74.1,15.7,"1,538,630",한나라당,5th,이광재,민주당,54.36,이계진,한나라당,45.63
2012,충북,43,Chungcheongbuk-do,충청북도,,,,,,,,,,,-3.8,"3,024,534","2,909,557","3,008,159","16,375","3,226,677","2,805,471","180,874","240,332",88.5,28.34,60.15,"759,133","1,611,263","2,678,639",418,"653,600","45,510,059","47,647,389",7.7,"584,255","7,625,851",25.3,"1,775,108","154,408",34.2,73.6,13.7,"1,565,628",한나라당,5th,이시종,민주당,51.22,정우택,한나라당,45.91
2012,충남,44,Chungcheongnam-do,충청남도,,,,,,,,,,,-6.48,"4,513,213","4,220,865","4,484,129","29,084","4,778,112","4,033,155","289,402","455,555",88.9,19.65,69.25,"760,451","2,679,985","3,870,000",512,"1,075,000","94,248,204","99,219,568",8.4,"917,060","10,907,954",21.6,"2,161,624","198,872",35.5,71,15.3,"2,028,777",한나라당,5th,안희정,민주당,42.25,박상돈,자유선진당,39.94
2012,전북,45,Jeollabuk-do,전라북도,,,,,,,,,,,-3.67,"4,410,954","4,248,961","4,314,241","96,713","4,584,634","4,007,503","178,137","398,994",89.5,23.3,66.17,"860,923","2,444,757","3,694,496",390,"731,400","41,200,316","43,728,235",6.8,"722,151","10,582,158",24.5,"2,446,981","146,390",26,69.3,16.2,"1,873,341",한나라당,5th,김완주,민주당,68.67,정운천,한나라당,18.2
2012,전남,46,Jellanam-do,전라남도,,,,,,,,,,,-3.41,"5,883,178","5,682,702","5,794,554","88,624","6,122,050","5,442,671","311,634","367,746",90.9,19.69,71.19,"917,558","3,316,658","4,658,996",341,"653,000","64,522,380","67,142,356",5.9,"868,766","14,656,605",19,"2,575,498","215,102",21.4,66.8,19.2,"1,909,618",한나라당,5th,박준영,민주당,68.3,김대식,한나라당,13.39
2012,경북,47,Gyeongsangbuk-do,경상북도,,,,,,,,,,,-4.4,"6,403,227","6,121,606","6,301,644","101,583","6,599,697","5,718,624","364,879","516,193",85.6,22.07,63.54,"1,136,823","3,272,297","5,150,000",408,"1,100,100","92,989,227","95,229,383",8.9,"1,425,924","16,064,524",21.5,"3,200,752","246,958",28.3,73.1,16.2,"2,698,353",한나라당,5th,김관용,한나라당,75.36,홍의락,민주당,11.82
2012,경남,48,Gyeongsangnam-do,경상남도,,,,,,,,,,,-6.23,"6,081,633","5,702,507","6,071,974","9,659","6,540,209","5,693,535","412,432","434,242",91.2,32.54,58.65,"1,662,536","2,996,935","5,109,697",563,"1,862,400","98,371,195","103,911,994",8.5,"1,286,807","15,104,284",24,"3,377,458","253,179",43.3,74.5,12.5,"3,319,314",한나라당,5th,김두관,무소속,53.5,이달곤,한나라당,46.49
2012,제주,50,Jeju-do,제주특별자치도,,,,,,,,,,,-7.4,"3,158,797","2,925,015","3,157,775","1,023","3,156,775","2,537,753","177,337","441,685",74.1,29.1,45,"712,971","1,102,286","2,449,718","1,000","576,168","13,193,136","14,067,649",12.1,"331,374","2,728,163",13.1,"318,411","38,449",28.5,68.1,13,"583,713",한나라당,5th,우근민,무소속,41.4,현명관,무소속,40.55
2013,서울,11,Seoul,서울특별시,,,,,,,,,,,-2.89,"19,378,525","18,817,682","19,075,054","303,471","23,055,476","15,469,834","921,447","6,664,195",78.7,57.95,20.72,"9,046,673","3,235,333","15,611,600","1,237","12,610,956","340,711,607","354,319,250",16.9,"4,320,830","25,498,860",38.6,"9,256,408","574,085",88.8,90.1,11.5,"10,143,645",한나라당,5th,오세훈,한나라당,47.43,한명숙,민주당,46.83
2013,부산,26,Busan,부산광역시,,,,,,,,,,,-4.36,"7,782,520","7,443,531","7,751,443","31,077","9,176,051","6,954,962","681,564","1,539,525",75.1,40.06,35.03,"2,459,423","2,150,422","6,139,474",785,"2,778,111","73,319,051","77,000,292",12.3,"1,351,039","10,981,923",37,"3,889,891","178,578",56.6,74.1,13.3,"3,527,635",한나라당,5th,허남식,한나라당,55.42,김정길,민주당,44.57
2013,대구,27,Daegu,대구광역시,,,,,,,,,,,-3.46,"5,416,533","5,228,896","5,408,769","7,764","6,314,114","4,694,007","384,710","1,235,397",76.4,37.97,38.43,"1,602,295","1,621,923","4,220,000",700,"1,753,933","46,904,660","49,036,361",14.7,"1,106,193","7,516,142",38.5,"2,653,511","238,071",51.8,75,11.6,"2,501,588",한나라당,5th,김범일,한나라당,72.92,이승천,민주당,16.86
2013,인천,28,Incheon,인천광역시,,,,,,,,,,,-5.45,"6,760,598","6,392,446","6,599,988","160,610","8,061,906","5,608,675","1,243,090","1,210,140",78.6,44.08,34.51,"2,064,309","1,616,120","4,683,331",756,"2,149,501","69,398,005","75,073,082",18.3,"1,663,878","9,100,424",34.1,"2,904,531","196,190",67.3,77.3,9.8,"2,879,782",한나라당,5th,송영길,민주당,52.69,안상수,한나라당,44.38
2013,광주,29,Gwangju,광주광역시,,,,,,,,,,,-6.57,"3,344,216","3,124,341","3,337,013","7,203","3,742,914","3,103,328","316,701","322,885",84.1,31.54,52.57,"876,767","1,461,507","2,780,056",692,"1,016,503","31,263,021","32,859,385",13.8,"667,545","4,831,014",41.2,"1,889,621","98,567",45.4,67.6,10.3,"1,472,910",한나라당,5th,강운태,민주당,56.73,정찬용,국민참여당,14.48
2013,대전,30,Daejeon,대전광역시,,,,,,,,,,,-10.06,"3,246,840","2,920,054","3,253,180","-6,340","3,377,603","2,828,889","294,366","254,348",81.9,39.42,42.44,"956,684","1,029,985","2,426,987",712,"1,085,900","33,675,454","35,375,467",13,"586,519","4,511,707",40.8,"1,748,963","92,381",57.5,75.4,9.8,"1,532,811",한나라당,5th,염홍철,자유선진당,46.67,박성효,한나라당,28.5
2013,울산,31,Ulsan,울산광역시,,,,,,,,,,,-10.09,"2,482,006","2,231,512","2,482,536",-530,"2,604,996","2,010,044","388,321","206,631",85.3,43.5,41.84,"825,965","794,582","1,898,947",889,"1,020,000","71,266,373","72,322,408",12.5,"452,937","3,616,948",30,"1,028,577","56,529",70.7,80,7.9,"1,156,480",한나라당,5th,박맹우,한나라당,61.26,김창현,민주노동당,29.25
2013,세종,36,Sejong-si,세종특별자치시,,,,,,,,,,,-11.76,"661,147","583,376","658,107","3,040","583,605","457,988","92,581","33,037",77.1,40,37.08,"165,789","153,682","414,421","1,357","153,538","6,537,829","6,883,305",4.8,"24,718","513,921",23.1,"104,544","14,374",38.8,77.7,14.7,"122,153",한나라당,5th,,,,,,
2013,경기,41,Gyeonggi-do,경기도,,,,,,,,,,,-4.55,"14,469,632","13,811,812","14,380,855","88,777","15,527,007","13,053,240","1,251,434","1,222,333",89,49.66,39.38,"6,228,282","4,939,686","12,542,424",606,"7,324,100","333,380,088","346,430,719",12.9,"4,334,450","33,672,500",32.8,"10,443,946","605,724",71.6,81.4,9.8,"12,234,630",한나라당,5th,김문수,한나라당,52.2,유시민,국민참여당,47.79
2013,강원,42,Gangwon-do,강원도,,,,,,,,,,,-3.8,"4,018,465","3,865,707","4,004,757","13,707","4,067,340","3,656,945","177,061","233,334",87.2,23.95,63.2,"780,643","2,059,924","3,259,300",445,"685,000","36,278,698","38,211,948",7.4,"778,147","10,485,873",21.3,"2,088,483","149,986",26.6,74.1,16.2,"1,542,263",한나라당,5th,이광재,민주당,54.36,이계진,한나라당,45.63
2013,충북,43,Chungcheongbuk-do,충청북도,,,,,,,,,,,-4.41,"3,328,084","3,181,171","3,335,088","-7,004","3,495,618","3,064,855","186,137","244,625",87.9,26.77,61.12,"765,174","1,746,844","2,858,260",440,"688,700","47,737,291","49,519,653",8,"663,751","8,310,167",26.5,"2,013,007","190,053",34.2,73.6,14.1,"1,572,732",한나라당,5th,이시종,민주당,51.22,정우택,한나라당,45.91
2013,충남,44,Chungcheongnam-do,충청남도,,,,,,,,,,,-3.18,"4,412,865","4,272,642","4,383,373","29,491","4,736,813","4,015,778","341,684","379,350",87.9,24.89,62.97,"983,168","2,487,342","3,950,000",537,"1,090,000","93,938,560","97,403,497",8,"902,132","11,242,360",24.6,"2,533,471","227,585",36,71.8,15.6,"2,047,631",한나라당,5th,안희정,민주당,42.25,박상돈,자유선진당,39.94
2013,전북,45,Jeollabuk-do,전라북도,,,,,,,,,,,-3.08,"4,549,596","4,409,643","4,537,182","12,414","4,900,246","4,248,011","237,080","415,155",89.5,22.42,67.11,"888,929","2,661,231","3,965,218",390,"731,400","43,478,228","45,637,671",7.7,"872,291","11,366,294",26,"2,763,105","192,268",25.7,69.1,16.7,"1,872,965",한나라당,5th,김완주,민주당,68.67,정운천,한나라당,18.2
2013,전남,46,Jellanam-do,전라남도,,,,,,,,,,,-3.24,"5,522,700","5,343,942","5,492,912","29,788","6,044,222","5,348,921","279,692","415,608",87.8,17.47,70.36,"848,592","3,417,368","4,857,083",373,"712,000","66,475,876","68,435,908",8.3,"1,200,650","14,541,384",21.8,"2,936,844","235,612",21.7,68.5,19.6,"1,907,172",한나라당,5th,박준영,민주당,68.3,김대식,한나라당,13.39
2013,경북,47,Gyeongsangbuk-do,경상북도,,,,,,,,,,,-2.56,"6,271,777","6,111,134","6,282,012","-10,235","6,865,909","5,856,914","465,756","543,239",85.5,21.72,63.82,"1,200,805","3,527,783","5,528,000",419,"1,130,600","97,211,566","98,842,637",11.1,"1,859,054","16,737,411",23.3,"3,611,216","288,408",28,73.2,16.8,"2,699,440",한나라당,5th,김관용,한나라당,75.36,홍의락,민주당,11.82
2013,경남,48,Gyeongsangnam-do,경상남도,,,,,,,,,,,-0.67,"6,061,457","6,020,850","6,252,153","-190,696","7,177,827","5,988,191","433,344","756,292",90.2,29.13,61.09,"1,548,593","3,247,760","5,316,494",529,"1,757,024","99,701,323","104,475,348",10.7,"1,682,309","15,754,682",25.9,"3,824,247","264,051",41.7,73.4,12.9,"3,333,820",한나라당,5th,김두관,무소속,53.5,이달곤,한나라당,46.49
2013,제주,50,Jeju-do,제주특별자치도,,,,,,,,,,,-7.08,"3,328,066","3,092,523","3,328,390",-324,"3,632,873","2,929,853","318,394","384,626",72.9,27.92,45.03,"731,188","1,179,235","2,618,826","1,139","664,623","13,960,947","14,763,437",18.2,"561,852","3,080,658",14.7,"411,367","41,044",30.6,70.6,13.4,"593,806",한나라당,5th,우근민,무소속,41.4,현명관,무소속,40.55
2014,서울,11,Seoul,서울특별시,,,,,,,,,,,-4.51,"20,922,719","19,979,059","20,426,614","496,105","24,175,347","16,912,580","738,445","6,524,322",78.3,52.55,25.71,"8,894,272","4,351,814","16,926,900","1,223","12,407,276","350,258,443","359,661,759",18,"4,997,793","27,713,430",40.2,"10,520,389","609,736",80,81.2,12,"10,103,233",새누리당,6th,박원순,새정치민주연합,56.12,정몽준,새누리당,43.02
2014,부산,26,Busan,부산광역시,,,,,,,,,,,-2.29,"8,089,167","7,903,655","8,058,942","30,225","9,013,301","6,861,266","662,975","1,489,060",75.6,40.08,35.55,"2,539,346","2,252,361","6,335,242",815,"2,873,599","77,562,517","80,258,570",10.8,"1,243,707","11,512,067",40.3,"4,434,053","199,744",51.4,66.6,14,"3,519,401",새누리당,6th,서병수,새누리당,50.65,오거돈,무소속,49.34
2014,대구,27,Daegu,대구광역시,,,,,,,,,,,-2.34,"5,519,701","5,390,531","5,498,103","21,597","6,125,551","4,553,982","395,642","1,175,927",77.1,39.04,38.1,"1,723,497","1,681,924","4,414,700",729,"1,822,448","48,817,678","50,329,551",11.2,"849,853","7,570,024",42.5,"2,983,271","237,641",46.1,67.6,12.2,"2,493,264",새누리당,6th,권영진,새누리당,55.95,김부겸,새정치민주연합,40.33
2014,인천,28,Incheon,인천광역시,,,,,,,,,,,-7.12,"6,672,488","6,197,615","6,665,200","7,287","7,875,319","5,041,686","1,501,542","1,332,091",78.5,43.87,34.6,"2,308,993","1,821,482","5,263,812",851,"2,450,223","74,611,777","78,694,187",13.6,"1,215,501","8,915,524",38.6,"3,247,741","197,496",62.6,71.8,10.3,"2,902,608",새누리당,6th,유정복,새누리당,49.95,송영길,새정치민주연합,48.2
2014,광주,29,Gwangju,광주광역시,,,,,,,,,,,-7.97,"3,699,237","3,404,487","3,701,958","-2,720","3,821,307","3,141,317","333,618","346,372",84.5,30.17,54.32,"873,085","1,572,147","2,894,183",708,"1,043,081","33,016,736","34,169,569",9.3,"472,440","5,089,104",43.3,"2,106,372","96,944",41.9,62.5,10.8,"1,475,884",새누리당,6th,윤장현,새정치민주연합,57.85,강운태,무소속,31.77
2014,대전,30,Daejeon,대전광역시,,,,,,,,,,,-8.87,"3,487,094","3,177,871","3,492,018","-4,924","3,440,130","2,808,961","360,172","270,997",83.6,38.51,45.05,"982,722","1,149,867","2,552,150",726,"1,112,148","34,930,512","36,081,650",9,"417,309","4,630,192",43.7,"1,919,479","103,198",49.4,66.6,10.3,"1,531,809",새누리당,6th,권선택,새정치민주연합,50.07,박성효,새누리당,46.76
2014,울산,31,Ulsan,울산광역시,,,,,,,,,,,-10.13,"2,576,648","2,315,508","2,595,727","-19,079","2,798,885","2,134,649","516,736","147,500",84.6,40.16,44.48,"817,386","905,359","2,035,264",893,"1,033,000","70,134,740","72,408,971",11,"426,894","3,896,762",31.5,"1,164,717","62,158",61.4,69.4,8.3,"1,166,377",새누리당,6th,김기현,새누리당,65.42,조승수,정의당,26.43
2014,세종,36,Sejong-si,세종특별자치시,,,,,,,,,,,-15.2,"927,941","786,870","924,345","3,596","858,808","630,027","123,826","104,955",73.7,36.93,36.78,"197,762","196,958","535,475","2,074","253,382","8,336,053","8,635,120",4.1,"31,133","750,547",19,"127,769","14,471",47.6,77.3,12.7,"156,125",새누리당,6th,이춘희,새정치민주연합,57.78,유한식,새누리당,42.21
2014,경기,41,Gyeonggi-do,경기도,,,,,,,,,,,-6.63,"16,074,256","15,008,936","15,823,655","250,601","17,165,234","14,314,885","1,671,349","1,179,000",88.8,44.34,44.5,"5,733,253","5,754,002","12,929,230",538,"6,581,900","351,734,517","362,159,526",14.8,"5,233,641","35,413,764",35.3,"11,846,156","656,952",61.2,71.5,10.2,"12,357,830",새누리당,6th,남경필,새누리당,50.43,김진표,새정치민주연합,49.56
2014,강원,42,Gangwon-do,강원도,,,,,,,,,,,-4.37,"4,127,590","3,947,267","4,140,899","-13,309","4,073,294","3,640,849","200,990","231,455",88.3,23.79,64.52,"837,596","2,271,669","3,521,100",454,"700,600","38,775,764","40,077,987",6.9,"704,263","10,252,740",24.3,"2,313,733","173,886",22.2,68.3,16.6,"1,544,442",새누리당,6th,최문순,새정치민주연합,49.76,최홍집,새누리당,48.17
2014,충북,43,Chungcheongbuk-do,충청북도,,,,,,,,,,,-5.44,"3,475,208","3,286,024","3,480,053","-4,845","3,632,975","3,182,188","210,309","240,479",87.9,26.7,61.18,"817,948","1,874,429","3,063,987",443,"696,231","50,081,510","51,596,699",8.2,"704,055","8,582,075",28.4,"2,276,404","162,092",26.6,66.1,14.5,"1,578,933",새누리당,6th,이시종,새정치민주연합,49.75,윤진식,새누리당,47.68
2014,충남,44,Chungcheongnam-do,충청남도,,,,,,,,,,,-2.82,"4,657,579","4,526,456","4,702,946","-45,367","4,979,636","4,324,616","311,601","343,420",89.1,17.86,71.28,"741,303","2,957,990","4,150,000",545,"1,116,000","96,780,692","100,199,403",8.2,"969,046","11,854,813",26.3,"2,859,812","254,819",30.2,65.9,16,"2,062,273",새누리당,6th,안희정,새정치민주연합,52.21,정진석,새누리당,43.95
2014,전북,45,Jeollabuk-do,전라북도,,,,,,,,,,,-1.89,"4,743,346","4,653,677","4,774,921","-31,576","5,007,091","4,344,881","244,931","417,279",89.5,21.44,68.06,"893,193","2,834,810","4,165,065",410,"767,500","45,151,703","46,567,890",6.8,"796,210","11,660,485",27.9,"3,071,919","176,866",22.8,63.1,17.2,"1,871,560",새누리당,6th,송하진,새정치민주연합,69.23,박철곤,새누리당,20.45
2014,전남,46,Jellanam-do,전라남도,,,,,,,,,,,-3.39,"5,733,826","5,539,231","5,750,036","-16,210","5,878,594","5,185,426","277,412","415,756",90,17.68,72.32,"891,130","3,645,674","5,041,363",387,"739,000","66,215,322","68,405,097",6.3,"922,571","14,711,267",24.3,"3,316,338","259,605",17.4,62.4,20.1,"1,905,780",새누리당,6th,이낙연,새정치민주연합,77.96,이성수,통합진보당,12.47
2014,경북,47,Gyeongsangbuk-do,경상북도,,,,,,,,,,,-6.66,"6,935,264","6,473,229","6,816,344","118,920","6,947,010","5,999,393","364,238","583,379",86.1,21.81,64.25,"1,285,540","3,787,737","5,895,400",462,"1,248,000","103,476,804","105,901,155",9.8,"1,671,857","17,073,154",25.1,"3,990,456","294,880",22.7,66.1,17.3,"2,700,794",새누리당,6th,김관용,새누리당,77.73,오중기,새정치민주연합,14.93
2014,경남,48,Gyeongsangnam-do,경상남도,,,,,,,,,,,-0.78,"6,407,393","6,357,703","6,618,433","-211,040","6,877,557","6,012,291","380,375","484,891",89.9,28.79,61.11,"1,626,896","3,453,246","5,650,445",570,"1,898,685","101,055,802","104,843,574",10.2,"1,650,466","16,146,636",28.4,"4,290,686","297,501",36,66.5,13.4,"3,350,257",새누리당,6th,홍준표,새누리당,58.85,김경수,새정치민주연합,36.05
2014,제주,50,Jeju-do,제주특별자치도,,,,,,,,,,,-6.14,"3,568,712","3,349,483","3,570,159","-1,447","3,695,503","2,881,515","354,650","459,339",75.3,29.17,46.09,"790,154","1,248,593","2,709,142","1,271","754,547","15,147,843","15,785,920",14.2,"433,407","3,044,441",16.9,"454,543","59,272",30.1,66.9,13.6,"607,346",새누리당,6th,원희룡,새누리당,59.97,신구범,새정치민주연합,34.53
2015,서울,11,Seoul,서울특별시,"29,531,221","6,624,245","21,807,777","2,162,350","1,063,152","160,911,876","123,454,731","38,403,086","14,327,355","15,273,295",-4.79,"21,915,765","20,865,986","21,769,106","146,660","25,521,635","18,448,024","860,296","6,213,315",80.1,53.58,26.55,"9,781,734","4,846,800","18,257,800","1,348","13,622,530","370,167,867","370,167,867",16.2,"4,950,375","30,473,971",42,"12,022,394","775,098",80.3,81.4,12.6,"10,022,181",새누리당,6th,박원순,새정치민주연합,56.12,정몽준,새누리당,43.02
2015,부산,26,Busan,부산광역시,"7,278,684","3,602,334","3,517,639","765,711","607,000","50,267,856","41,776,396","8,806,582","5,611,824","5,926,946",-3.12,"8,799,598","8,524,822","8,777,472","22,126","10,093,281","7,554,277","745,341","1,793,664",77.1,38.62,38.47,"2,657,170","2,646,652","6,880,522",914,"3,215,727","82,701,497","82,701,497",11.3,"1,429,339","12,604,494",42,"5,069,141","229,442",51,65.1,14.6,"3,513,777",새누리당,6th,서병수,새누리당,50.65,오거돈,무소속,49.34
